node_id,claim,verdict,description,date,url,source
289,صرح وزير المالية ومحافظ البنك المركزي بأن الديون الخارجية والداخلية في حدود الأمان، ثم فجأة تم الإعلان هذا الشهر عن ارتفاع الدين الخارجي إلى 96.6 مليار دولار بنهاية عام 2018، الأمر الذي يعني ارتفاعًا قدره 48 مليار دولار,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-15T12:00:00Z,https://www.saheeh.news/ar/node/289,saheeh_masr
290,"الشيخ متولى الشعراوى فى مقابلة مع طارق حبيب قال: ""سجدت لله شكرا لهزيمة مصر فى 67""، مبررا ذلك بأنه لم يرد أن تنتصر مصر وهى فى حضن الشيوعية، ومن المعلوم أن الشيخ الشعراوى كان عضوا فى جماعة…
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/290,saheeh_masr
291,واقعة حسام حسن وشقيقه من محاولة التعدي على الحكام في مباراة الأهلى وسموحة، والبصق وشتيمة الجماهير، ثم والأخطر، توجيه شتائم وقحة للشرطة، وأنهما يتشفيان في شهداء الشرطة والجيش، لا يمكن أن تمر مرور الكرام,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-16T12:00:00Z,https://www.saheeh.news/ar/node/291,saheeh_masr
292,"عام 2010، أفتى عائض القرني بهدم المسجد الحرام بشكل كامل منعًا لاختلاط الرجال بالنساء لأنه اختلاط حرام
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/292,saheeh_masr
293,عام 2010، أفتى عائض القرني بهدم المسجد الحرام بشكل كامل منعًا لاختلاط الرجال بالنساء لأنه اختلاط حرام,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-16T12:00:00Z,https://www.saheeh.news/ar/node/293,saheeh_masr
294,"اليوم يواجه الزمالك نهضة بركان المغربي وهي مدينة ساحلية مثل بورسعيد والإسكندرية ودمياط ومطروح، تقع على البحر المتوسط وبجوار الحدود الجزائرية عدد سكانها حوالي مائة ألف نسمة أو يزيدون قليلًا، الغالبية…
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/294,saheeh_masr
295,اليوم يواجه الزمالك نهضة بركان المغربي وهي مدينة ساحلية مثل بورسعيد والإسكندرية ودمياط ومطروح، تقع على البحر المتوسط وبجوار الحدود الجزائرية عدد سكانها حوالي مائة ألف نسمة أو يزيدون قليلًا، الغالبية العظمي منهم يعملون بصيد الأسماك والتجارة والسفر إلى أوروبا عبر مضيق جبل طارق,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-19T12:00:00Z,https://www.saheeh.news/ar/node/295,saheeh_masr
297,أن تكون رئيساً (السيسي) لبلد وصبيحة يوم توليك السلطة يكون هناك هبوط للاحتياطي النقدي من 37 مليار دولار إلى 12 ملياراً، منها 6.5 مليار ليس لك حق التصرف فيها والباقي فوائد مستحقة لسداد ديون، هذا هو الخطر الذي لا يعلوه خطر,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-30T12:00:00Z,https://www.saheeh.news/ar/node/297,saheeh_masr
298,يحكم المرشد الأعلى بلداً يقارب سكانه الآن الـ80 مليوناً، وهى أكبر دولة فى الشرق الأوسط سكانياً من بعد مصر,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-22T12:00:00Z,https://www.saheeh.news/ar/node/298,saheeh_masr
299,هل كنت تتوقع الإفراج عن السفير معصوم مرزوق؟ لا أحد كان يتصور ذلك الآن، تقريبًا هم أحدث مجموعة تم القبض عليها، أمضوا 9 أشهر,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-23T12:00:00Z,https://www.saheeh.news/ar/node/299,saheeh_masr
300,كانت تقارير سفراء بريطانيا غير إيجابية تجاه رئيسة الوزراء، تريزا ماي، وبالتأكيد نقلوا لها غضب المصريين من تصرفاتها تجاه منع السياحة، خصوصًا أن الطائرة التي سقطت كانت روسية، وكانت أول دولة عاقبت مصر هي بريطانيا,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-28T12:00:00Z,https://www.saheeh.news/ar/node/300,saheeh_masr
301,ما تردده طهران حول صواريخها الهائلة التي يتراوح مداها ما بين 45 كيلو مترًا و10 آلاف، مثل صواريخ عماد والقاهر والفاتح وشهاب وخرمشهر..و.. لا تستطيع أبدًا مواجهة الترسانة العسكرية الأمريكية,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-04T12:00:00Z,https://www.saheeh.news/ar/node/301,saheeh_masr
302,"19 مليون سائح متحلقين حول تاج محل في الهند.. 22 مليون سائح يرتقون سور الصين العظيم
حمدي رزق
رئيس تحرير جريدة المصري اليوم السابق
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/302,saheeh_masr
303,تحول رؤساء التحرير أيامها (عهد السادات) إلى قطع شطرنج لم يسلم منهم لا أشهرهم فكري باشا أباظة، ولا أقدرهم مصطفى أمين، ولا حتى من كان صديقًا للرئيس من أمثال إحسان عبدالقدوس، أو أقربهم للرئيس أيامها مثل أحمد أبوالفتح,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-02T12:00:00Z,https://www.saheeh.news/ar/node/303,saheeh_masr
304,ربما تكون مصادرة الدولة للعدد الرابع من جريدة الوفد هي آخر مصادرة فى تاريخ الصحافة المصرية، وكان الأسلوب قبلها إما رفع الخبر المرفوض من الصحافة، أو التهديد بأساليب عديدة، ولم يعد أسلوب المصادرة أو إغلاق الصحف واعتقال مسؤوليها هو الأسلوب الأفضل لدى الحكومة,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-27T12:00:00Z,https://www.saheeh.news/ar/node/304,saheeh_masr
305,المطلوب تغيير نظرتنا لقناة السويس، لأنها الآن تعطي لمصر 50 مليار جنيه سنويًا,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-26T12:00:00Z,https://www.saheeh.news/ar/node/305,saheeh_masr
306,"هشام عشماوى لن يفلت بما فعله في حق المجتمع بسبب ضلوعه بأعمال إرهابية بعد انتمائه لجماعة انصار بيت المقدس وتنظيم داعش، التي كانت أبرزها اغتيال المستشار هشام بركات النائب العام الأسبق
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/306,saheeh_masr
307,هشام عشماوى لن يفلت بما فعله في حق المجتمع بسبب ضلوعه بأعمال إرهابية بعد انتمائه لجماعة انصار بيت المقدس وتنظيم داعش، التي كانت أبرزها اغتيال المستشار هشام بركات النائب العام الأسبق,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-01T12:00:00Z,https://www.saheeh.news/ar/node/307,saheeh_masr
308,"هشام عشماوي تنقل بين تنظيمات إرهابية كثيرة ما بين ليبيا ومصر وتونس والجزائر وسوريا
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/308,saheeh_masr
309,هشام عشماوي تنقل بين تنظيمات إرهابية كثيرة ما بين ليبيا ومصر وتونس والجزائر وسوريا,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-31T12:00:00Z,https://www.saheeh.news/ar/node/309,saheeh_masr
310,"كان يجب على النادي الأهلي أن يتخذ هذا الموقف قبل أسبوعين، عندما تقرر تأجيل مباراة الزمالك والإنتاج الحربي للمرة الثانية بلا داع، وعندما كان لدى الاتحاد خطاب رسمي من الزمالك يؤكد التزامه بلعب المباراة…
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/310,saheeh_masr
311,كان يجب على النادي الأهلي أن يتخذ هذا الموقف قبل أسبوعين، عندما تقرر تأجيل مباراة الزمالك والإنتاج الحربي للمرة الثانية بلا داع، وعندما كان لدى الاتحاد خطاب رسمي من الزمالك يؤكد التزامه بلعب المباراة في 15 مايو,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-29T12:00:00Z,https://www.saheeh.news/ar/node/311,saheeh_masr
312,"بنات دمياط اللي خرجوا في العفو الرئاسي محكوم عليهم بـ10 سنين، محبوسين من 5 سنين
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/312,saheeh_masr
313,ما الذي يمكن أن يفعله المجتمع الدولي لإجبار النظام المصري للإفراج عن الصحفي محمود حسين بعد أن أقرت المحكمة بأن هذه الاتهامات غير قانونية، ولا بد من الإفراج الفوري عنه؟,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-29T12:00:00Z,https://www.saheeh.news/ar/node/313,saheeh_masr
314,"كتبت مقالًا تحدثت فيه عن ابتعاد نجوم الإنتاج أمثال محمد فوزي وصفوت غطاس وعصام شعبان عن الساحة منذ أكثر من 6 سنوات بسبب تخبط السوق ومغالاة النجوم في أجورهم
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/314,saheeh_masr
315,كتبت مقالًا تحدثت فيه عن ابتعاد نجوم الإنتاج أمثال محمد فوزي وصفوت غطاس وعصام شعبان عن الساحة منذ أكثر من 6 سنوات بسبب تخبط السوق ومغالاة النجوم في أجورهم,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-27T12:00:00Z,https://www.saheeh.news/ar/node/315,saheeh_masr
317,الكهرباء تنقطع في لبنان وسوريا، لكنها لا تنقطع في الضفة أو في غزة. هذا لأنها قادمة من إسرائيل,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-28T12:00:00Z,https://www.saheeh.news/ar/node/317,saheeh_masr
318,"رغم ما تتكبده الدولة من إنفاق ضخم على التعليم إلا انها تحافظ على مجانية التعليم فى كل المراحل
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/318,saheeh_masr
319,من ١٥ سنة كان حجم السياحة الوافدة إلى مصر أكبر بكثير من تركيا وتراجعت السياحة لدينا خاصة بعد أحداث ثورة ٢٥ يناير,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-25T12:00:00Z,https://www.saheeh.news/ar/node/319,saheeh_masr
320,"تركيا بدأت اللعبة الدرامية بشكل تدريجي، الخطوة الأولى كانت خطوة الجذب بقصص اجتماعية مثيرة وصورة لجمال ونظافة وتحضر تركيا، وفى خطوتها الثانية بدأت بعض من التشويق والجذب للتاريخ التركي والسلطنة…
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/320,saheeh_masr
321,تركيا بدأت اللعبة الدرامية بشكل تدريجي، الخطوة الأولى كانت خطوة الجذب بقصص اجتماعية مثيرة وصورة لجمال ونظافة وتحضر تركيا، وفى خطوتها الثانية بدأت بعض من التشويق والجذب للتاريخ التركي والسلطنة العثمانية كما ظهر في حريم السلطان، والآن تبدأ في الخطوة الأخطر ممثلة في مسلسل السلطان عبدالحميد، سلاح تركيا الجديد لتزييف الحقائق والتاريخ وتحقير الدور العربي والمصري,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-24T12:00:00Z,https://www.saheeh.news/ar/node/321,saheeh_masr
322,بنات دمياط اللي خرجوا في العفو الرئاسي محكوم عليهم بـ10 سنين، محبوسين من 5 سنين,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-21T12:00:00Z,https://www.saheeh.news/ar/node/322,saheeh_masr
323,"يكفي فخرًا (مرتضى منصور) مواقفه الوطنية المضيئة التي اصطدم فيها بعملية يناير عام 2011، وبقوى التآمر والظلام الإخوانية والقطرية والتركية، وبكل هذا البلد وقتما أحجم آخرون عن إشهار أقلامهم وألسنتهم
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/323,saheeh_masr
324,أحاول أن أستوعب ما تناهى إلى أسماعي عن قيام هيئة الرقابة الإدارية بإلقاء القبض على رائد شرطة بالقاهرة الجديدة لاشتراكه مع بعض الأعراب بالاستيلاء على خط الغاز الطبيعي بمدينة الشروق، وتقاضى لقاء ذلك مبلغ 300 مليون جنيه رشوة,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-05-19T12:00:00Z,https://www.saheeh.news/ar/node/324,saheeh_masr
326,ما أسعده (خلف الحبتور) أن الصندوق كان قد عرض علينا قرضًا جديدًا، ولكن حكومتنا رفضت واكتفت بالقرض القديم الذي سنحصل على شريحته الأخيرة الشهر المقبل، وبالمناسبة.. فهذا الرفض من جانب حكومتنا قد أسعدني أنا أيضًا في وقته,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-10T12:00:00Z,https://www.saheeh.news/ar/node/326,saheeh_masr
327,"لدينا نحو ٣٠ ألف دار رعاية فى مصر
اقرأ التصحيح",TRUE,"صحفي مصري، شغل سابقًا منصب رئيس تحرير جريدة ""المصري اليوم""، وله مقال ثابت بالجريدة، يُنشر السبت من كل أسبوع فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in ",,https://www.saheeh.news/ar/node/327,saheeh_masr
328,عدد خريجى الأطباء من جميع كليات الطب في حدود 10 آلاف طالب سنويًا، إجمالي عدد الأطباء العاملين بمستشفيات وزارة الصحة والجامعات، بما فيها الأزهر والمستشفيات الخاصة في حدود 82 ألف طبيب فقط، من إجمالي 213 ألف طبيب في مصر، بمعدل طبيب واحد لكل 1162 حالة، علمًا بأن المعدل العالمي هو طبيب لكل 432,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-11T12:00:00Z,https://www.saheeh.news/ar/node/328,saheeh_masr
331,"صادراتنا في معظمها زراعية
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/331,saheeh_masr
332,سؤال هو ليه معندناش فرق كرةً قدم للنساء؟ بطولةً العالم للسيدات لكرة القدم تقام فى باريس حاليًا,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-12T12:00:00Z,https://www.saheeh.news/ar/node/332,saheeh_masr
333,"تركيا فعلا سلمت مصر 12 شخصًا من الإخوان الأيام الماضية، منهم ولد من القيادات الشبابية هناك
اقرأ التصحيح",TRUE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/333,saheeh_masr
334,هشام عشماوي شارك في حادث الفرافرة واتصاب في رجله الإصابة اللي بيعرّج بسببها لحد دلوقت,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-12T12:00:00Z,https://www.saheeh.news/ar/node/334,saheeh_masr
335,"19 مليون سائح متحلقين حول تاج محل في الهند.. 22 مليون سائح يرتقون سور الصين العظيم
حمدي رزق
رئيس تحرير جريدة المصري اليوم السابق
اقرأ التصحيح",TRUE,"إعلامي مصري، يعمل في قناة ""مكملين"" الفضائية، التي تبث من تركيا، ويقدم برنامج ""مصر النهاردة"". فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/335,saheeh_masr
336,اللي بيهد الدول الإشاعات، ايوة، عندك أمريكا مثلا، هي أمريكا بيطلع فيها إشاعات؟ مبيطلعش فيها إشاعات على فكرة,FALSE,"فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",2019-06-12T12:00:00Z,https://www.saheeh.news/ar/node/336,saheeh_masr
337,"لو حصرت المشاركين في 30 يونيو في القاهرة وقرى مصر هيصبح العدد أكبر من 30 مليون متظاهر
اقرأ التصحيح",TRUE,"مخرج سينمائي، وبرلماني وعضو لجنة الخمسين لكتابة الدستور 2014 فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/337,saheeh_masr
338,"عدد سكان محافظة جنوب سيناء 175 ألف نسمة
اقرأ التصحيح",TRUE,"عضو مجلس النواب عن محافظة جنوب سيناء فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/338,saheeh_masr
339,"مصر تُصدر بـ 25 مليار دولار سنويًا، بينما تصدر اليابان بـ 25 مليار دولار كل أسبوعين
اقرأ التصحيح",TRUE,"خبير اقتصادي، وأستاذ الاتصال الدولي والتمويل بجامعة نيويورك فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/339,saheeh_masr
340,أحدث التصريحات,TRUE,"مقدم برنامج هاشتاج بقناة الجزيرة  فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/340,saheeh_masr
341,"المصريون لم يخرجوا من قبل (للتظاهر) لأسباب اقتصادية
اقرأ التصحيح",TRUE,"صحفي ومقدم برامج، ورئيس تحرير الدستور السابق فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/341,saheeh_masr
342,"التداعيات الناتجة عن تعاطي المخدرات شاهدناها في حاجث قطار رمسيس
اقرأ التصحيح",TRUE,"مقدم برامج وبرلماني عن دائرة كرداسة بمحافظة الجيزة  فريق صحفي يعمل على تدقيق تصريحات المسئولين والسياسيين وصناع القرارات المؤثرة على حياتنا. نبحث عن الحقائق ونكشف الأكاذيب Saheeh Masr is a team of journalists who fact-check statements made by politicians, government officials, public figures and others who have an impact on public opinion in Egypt.",,https://www.saheeh.news/ar/node/342,saheeh_masr
